delay
13	3.875
14	3.9375
15	3.96875
16	3.98438
17	3.99219
18	3.99609
19	3.99805
20	3.99902
21	3.49951
22	3.24976
23	3.12488
24	3.06244
25	3.03122
26	3.01561
27	3.0078
28	3.0039
29	3.00195
30	3.00098
31	3.00049
32	3.00024
33	3.00012
34	3.00006
35	3.00003
36	3.00002
37	3.00001
38	3
39	3
40	3
s9[A2,B2]
0	3
1	3
2	3
3	3
4	3
5	3
6	3
7	3
8	3
9	3
10	3
11	3.5
12	3.75
13	3.875
14	3.9375
15	3.96875
16	3.98438
17	3.99219
18	3.99609
19	3.99805
20	3.99902
21	3.49951
22	3.24976
23	3.12488
24	3.06244
25	3.03122
26	3.01561
27	3.0078
28	3.0039
29	3.00195
30	3.00098
31	3.00049
32	3.00024
33	3.00012
34	3.00006
35	3.00003
36	3.00002
37	3.00001
38	3
39	3
40	3
s9[A2,B3]
0	3
1	3
2	3
3	3
4	3
5	3
6	3
7	3
8	3
9	3
10	3
11	3.5
12	3.75
13	3.875
14	3.9375
15	3.96875
16	3.98438
17	3.99219
18	3.99609
19	3.99805
20	3.99902
21	3.49951
22	3.24976
23	3.12488
24	3.06244
25	3.03122
26	3.01561
27	3.0078
28	3.0039
29	3.00195
30	3.00098
31	3.00049
32	3.00024
33	3.00012
34	3.00006
35	3.00003
36	3.00002
37	3.00001
38	3
39	3
40	3
s9[A3,B1]
0	3
1	3
2	3
3	3
4	3
5	3
6	3
7	3
8	3
9	3
10	3
11	3.5
12	3.75
13	3.875
14	3.9375
15	3.96875
16	3.98438
17	3.99219
18	3.99609
19	3.99805
20	3.99902
21	3.49951
22	3.24976
23	3.12488
24	3.06244
25	3.03122
26	3.01561
27	3.0078
28	3.0039
29	3.00195
30	3.00098
31	3.00049
32	3.00024
33	3.00012
34	3.00006
35	3.00003
36	3.00002
37	3.00001
38	3
39	3
40	3
s9[A3,B2]
0	3
1	3
2	3
3	3
4	3
5	3
6	3
7	3
8	3
9	3
10	3
11	3.5
12	3.75
13	3.875
14	3.9375
15	3.96875
16	3.98438
17	3.99219
18	3.99609
19	3.99805
20	3.99902
21	3.49951
22	3.24976
23	3.12488
24	3.06244
25	3.03122
26	3.01561
27	3.0078
28	3.0039
29	3.00195
30	3.00098
31	3.00049
32	3.00024
33	3.00012
34	3.00006
35	3.00003
36	3.00002
37	3.00001
38	3
39	3
40	3
s9[A3,B3]
0	3
1	3
2	3
3	3
4	3
5	3
6	3
7	3
8	3
9	3
10	3
11	3.5
12	3.75
13	3.875
14	3.9375
15	3.96875
16	3.98438
17	3.99219
18	3.99609
19	3.99805
20	3.99902
21	3.49951
22	3.24976
23	3.12488
24	3.06244
25	3.03122
26	3.01561
27	3.0078
28	3.0039
29	3.00195
30	3.00098
31	3.00049
32	3.00024
33	3.00012
34	3.00006
35	3.00003
36	3.00002
37	3.00001
38	3
39	3
40	3
SAVEPER
0	1
TIME STEP
0	1
